transaction_id,arrival_timestamp,order_type,service_duration_min
20260312-0056,2026-03-12T08:35:11,espresso,2.6228
20260312-0057,2026-03-12T08:36:27,drip,1.7683
20260312-0058,2026-03-12T08:36:30,espresso,4.4436
20260312-0059,2026-03-12T08:39:04,espresso,2.7230
20260312-0060,2026-03-12T08:39:39,drip,1.5720
20260312-0061,2026-03-12T08:42:11,drip,2.3655
20260312-0062,2026-03-12T08:44:27,espresso,3.0623
20260312-0063,2026-03-12T08:45:50,espresso,2.2666
20260312-0064,2026-03-12T08:47:37,espresso,2.2545
20260312-0065,2026-03-12T08:49:40,espresso,5.1838
20260312-0066,2026-03-12T08:49:52,drip,3.2381
20260312-0067,2026-03-12T08:52:11,espresso,2.0859
20260312-0068,2026-03-12T08:53:41,espresso,4.3248
20260312-0069,2026-03-12T08:53:49,espresso,5.7917
20260312-0070,2026-03-12T08:59:29,drip,2.1815
20260312-0071,2026-03-12T09:09:10,blended,2.5678
20260312-0072,2026-03-12T09:13:04,espresso,3.3008
20260312-0073,2026-03-12T09:15:42,blended,5.2632
20260312-0074,2026-03-12T09:21:22,drip,1.8863
20260312-0075,2026-03-12T09:25:39,espresso,7.3723
20260312-0076,2026-03-12T09:26:50,drip,2.1062
20260312-0077,2026-03-12T09:38:58,espresso,5.1953
20260312-0078,2026-03-12T09:39:01,espresso,1.9597
20260312-0079,2026-03-12T09:41:27,blended,4.5647
20260312-0080,2026-03-12T09:43:04,drip,3.0819
20260312-0081,2026-03-12T09:44:09,drip,1.5169
20260312-0082,2026-03-12T09:44:18,blended,3.3186
20260312-0083,2026-03-12T09:56:06,espresso,1.9490
20260312-0084,2026-03-12T10:05:03,espresso,1.3744
20260312-0085,2026-03-12T10:06:01,drip,2.1581
20260312-0086,2026-03-12T10:06:27,espresso,2.3257
20260312-0087,2026-03-12T10:24:28,drip,1.4793
20260312-0088,2026-03-12T10:24:48,blended,2.4281
20260312-0089,2026-03-12T10:34:10,blended,4.8819
20260312-0090,2026-03-12T10:38:07,espresso,5.0516
20260312-0091,2026-03-12T10:40:38,espresso,4.6746
20260312-0092,2026-03-12T10:42:22,espresso,2.0953
20260312-0093,2026-03-12T10:44:39,espresso,3.2699
20260312-0094,2026-03-12T10:46:53,drip,1.5004
20260312-0095,2026-03-12T10:53:00,espresso,3.4943
20260312-0096,2026-03-12T10:53:42,blended,6.5925
20260312-0097,2026-03-12T10:54:34,espresso,2.5644
20260312-0098,2026-03-12T11:02:46,espresso,3.9688
20260312-0099,2026-03-12T11:05:03,espresso,4.9945
20260312-0100,2026-03-12T11:05:13,blended,5.1941
20260312-0101,2026-03-12T11:09:51,drip,2.7948
20260312-0102,2026-03-12T11:10:59,espresso,3.6111
20260312-0103,2026-03-12T11:15:52,drip,2.2562
20260312-0104,2026-03-12T11:18:41,espresso,3.1885
20260312-0105,2026-03-12T11:18:44,espresso,1.9335
20260312-0106,2026-03-12T11:27:15,drip,1.0509
20260312-0107,2026-03-12T11:31:25,blended,3.7795
20260312-0108,2026-03-12T11:32:54,espresso,6.3871
20260312-0109,2026-03-12T11:36:39,drip,2.5460
20260312-0110,2026-03-12T11:44:38,blended,3.8820
20260312-0111,2026-03-12T11:45:32,drip,2.9705
20260312-0112,2026-03-12T11:45:48,espresso,3.8438
20260312-0113,2026-03-12T11:49:31,espresso,2.2204
20260312-0114,2026-03-12T11:51:10,drip,2.0124
20260312-0115,2026-03-12T11:52:11,blended,3.7557
20260312-0116,2026-03-12T11:56:56,blended,4.1231
20260312-0117,2026-03-12T11:59:23,espresso,4.4838
20260312-0118,2026-03-12T12:00:04,drip,1.1733
20260312-0119,2026-03-12T12:02:11,espresso,2.7400
20260312-0120,2026-03-12T12:03:39,espresso,2.4355
20260312-0121,2026-03-12T12:06:37,espresso,1.8162
20260312-0122,2026-03-12T12:08:02,blended,3.6941
20260312-0123,2026-03-12T12:10:06,blended,6.0014
20260312-0124,2026-03-12T12:23:28,drip,2.0019
20260312-0125,2026-03-12T12:24:27,drip,1.4104
20260312-0126,2026-03-12T12:28:49,drip,2.9332
20260312-0127,2026-03-12T12:33:57,drip,1.2852
20260312-0128,2026-03-12T12:34:52,blended,6.2743
20260312-0129,2026-03-12T12:38:21,espresso,3.3690
20260312-0130,2026-03-12T12:38:55,drip,1.9972
20260312-0131,2026-03-12T12:41:16,espresso,5.8901
20260312-0132,2026-03-12T12:44:13,espresso,3.2369
20260312-0133,2026-03-12T12:46:11,espresso,3.4473
20260312-0134,2026-03-12T12:47:54,blended,4.8596
20260312-0135,2026-03-12T12:48:54,drip,2.9669
20260312-0136,2026-03-12T12:49:21,drip,2.1783
20260312-0137,2026-03-12T12:52:37,espresso,2.7914
20260312-0138,2026-03-12T12:53:28,espresso,3.1557
20260312-0139,2026-03-12T13:13:46,espresso,1.8011
20260312-0140,2026-03-12T13:14:11,blended,3.7870
20260312-0141,2026-03-12T13:20:37,espresso,4.6935
20260312-0142,2026-03-12T13:21:32,drip,1.3465
20260312-0143,2026-03-12T13:23:31,drip,2.3744
20260312-0144,2026-03-12T13:30:33,espresso,1.8759
20260312-0145,2026-03-12T13:46:06,espresso,3.5093
20260312-0146,2026-03-12T13:54:04,drip,2.4027
20260312-0147,2026-03-12T13:56:37,espresso,3.4155
20260312-0148,2026-03-12T13:58:23,espresso,5.6688
20260312-0149,2026-03-12T14:08:16,espresso,3.2469
20260312-0150,2026-03-12T14:08:38,blended,4.2353
20260312-0151,2026-03-12T14:19:13,drip,2.0934
20260312-0152,2026-03-12T14:21:40,blended,5.4813
20260312-0153,2026-03-12T14:36:37,drip,2.6354
20260312-0154,2026-03-12T14:37:34,drip,4.0374
20260312-0155,2026-03-12T14:38:05,blended,5.4730
20260312-0156,2026-03-12T14:38:10,espresso,7.2397
20260312-0157,2026-03-12T14:40:53,blended,4.6336
20260312-0158,2026-03-12T14:42:17,espresso,6.1849
20260312-0159,2026-03-12T14:46:22,espresso,2.7970
20260312-0160,2026-03-12T14:47:28,espresso,1.2483
20260312-0161,2026-03-12T14:53:21,espresso,3.2034
20260312-0162,2026-03-12T14:54:58,drip,2.4184
20260312-0163,2026-03-12T14:55:26,espresso,2.6108
20260312-0164,2026-03-12T14:55:51,espresso,3.1874
20260312-0165,2026-03-12T14:57:40,espresso,5.6014
20260312-0166,2026-03-12T15:02:46,espresso,4.7715
20260312-0167,2026-03-12T15:04:00,drip,1.4317
20260312-0168,2026-03-12T15:05:34,blended,5.5802
20260312-0169,2026-03-12T15:13:24,espresso,3.1156
20260312-0170,2026-03-12T15:21:00,drip,1.2931
20260312-0171,2026-03-12T15:26:11,espresso,3.7686
20260312-0172,2026-03-12T15:30:23,espresso,5.2433
20260312-0173,2026-03-12T15:31:41,espresso,6.4795
20260312-0174,2026-03-12T15:38:52,espresso,2.1016
20260312-0175,2026-03-12T15:39:20,espresso,1.4086
20260312-0176,2026-03-12T15:42:04,espresso,4.8846
20260312-0177,2026-03-12T15:44:35,blended,6.1484
20260312-0178,2026-03-12T15:47:50,espresso,3.1698
20260312-0179,2026-03-12T15:54:40,drip,2.7006
20260312-0180,2026-03-12T15:55:48,espresso,4.4411
20260312-0181,2026-03-12T15:55:51,drip,1.8956
20260312-0182,2026-03-12T16:02:42,espresso,2.7715
20260312-0183,2026-03-12T16:05:57,espresso,3.1974
20260312-0184,2026-03-12T16:07:03,espresso,2.2492
20260312-0185,2026-03-12T16:16:24,blended,3.9263
20260312-0186,2026-03-12T16:19:04,espresso,2.9903
20260312-0187,2026-03-12T16:27:43,espresso,4.3396
20260312-0188,2026-03-12T16:40:29,espresso,2.2703
20260312-0189,2026-03-12T16:44:37,espresso,2.7371
20260312-0190,2026-03-12T16:54:44,espresso,3.8845
20260312-0191,2026-03-12T16:58:04,blended,4.0636
20260312-0192,2026-03-12T16:58:27,drip,1.4102
20260312-0193,2026-03-12T16:59:20,espresso,3.4574
20260313-0000,2026-03-13T07:00:10,espresso,3.2127
20260313-0001,2026-03-13T07:00:11,drip,1.5206
20260313-0002,2026-03-13T07:00:49,drip,2.6559
20260313-0003,2026-03-13T07:04:39,espresso,2.3713
20260313-0004,2026-03-13T07:11:21,blended,6.6341
20260313-0005,2026-03-13T07:12:22,drip,1.3117
20260313-0006,2026-03-13T07:19:14,espresso,1.8521
20260313-0007,2026-03-13T07:20:35,espresso,3.6832
20260313-0008,2026-03-13T07:23:36,espresso,2.1614
20260313-0009,2026-03-13T07:25:08,espresso,3.0017
20260313-0010,2026-03-13T07:26:22,espresso,4.3004
20260313-0011,2026-03-13T07:28:05,espresso,2.1143
20260313-0012,2026-03-13T07:28:52,espresso,1.0337
20260313-0013,2026-03-13T07:31:42,blended,5.0223
20260313-0014,2026-03-13T07:32:13,drip,2.3202
20260313-0015,2026-03-13T07:33:12,drip,2.2217
20260313-0016,2026-03-13T07:33:57,espresso,4.9894
20260313-0017,2026-03-13T07:34:07,blended,3.4839
20260313-0018,2026-03-13T07:36:00,drip,1.3827
20260313-0019,2026-03-13T07:38:23,espresso,1.7447
20260313-0020,2026-03-13T07:40:34,espresso,3.9891
20260313-0021,2026-03-13T07:40:41,espresso,3.1522
20260313-0022,2026-03-13T07:41:05,espresso,4.7207
20260313-0023,2026-03-13T07:43:39,espresso,2.2926
20260313-0024,2026-03-13T07:44:08,drip,1.5434
20260313-0025,2026-03-13T07:44:24,blended,3.3748
20260313-0026,2026-03-13T07:45:14,espresso,2.9464
20260313-0027,2026-03-13T07:45:45,espresso,2.1140
20260313-0028,2026-03-13T07:46:03,espresso,2.5520
20260313-0029,2026-03-13T07:46:05,espresso,3.1353
20260313-0030,2026-03-13T07:52:01,drip,2.0549
20260313-0031,2026-03-13T07:57:02,espresso,3.2580
20260313-0032,2026-03-13T07:58:08,espresso,2.0895
20260313-0033,2026-03-13T07:58:25,blended,4.4574
20260313-0034,2026-03-13T08:00:25,espresso,2.8239
20260313-0035,2026-03-13T08:02:25,blended,5.5838
20260313-0036,2026-03-13T08:10:12,espresso,4.8358
20260313-0037,2026-03-13T08:11:09,espresso,4.7245
20260313-0038,2026-03-13T08:11:18,drip,1.7869
20260313-0039,2026-03-13T08:13:25,drip,1.7810
20260313-0040,2026-03-13T08:17:10,drip,2.2325
20260313-0041,2026-03-13T08:21:22,blended,3.3144
20260313-0042,2026-03-13T08:22:55,espresso,3.5161
20260313-0043,2026-03-13T08:27:18,drip,1.9781
20260313-0044,2026-03-13T08:28:25,drip,2.7725
20260313-0045,2026-03-13T08:30:17,espresso,3.1044
20260313-0046,2026-03-13T08:30:43,drip,2.0829
20260313-0047,2026-03-13T08:33:35,espresso,4.4123
20260313-0048,2026-03-13T08:37:12,espresso,3.1193
20260313-0049,2026-03-13T08:37:19,espresso,2.5084
20260313-0050,2026-03-13T08:38:19,espresso,3.7606
20260313-0051,2026-03-13T08:40:36,espresso,2.2422
20260313-0052,2026-03-13T08:41:45,drip,2.0386
20260313-0053,2026-03-13T08:41:59,blended,3.5867
20260313-0054,2026-03-13T08:43:18,drip,1.2337
20260313-0055,2026-03-13T08:46:40,espresso,3.6726
20260313-0056,2026-03-13T08:47:40,drip,1.9894
20260313-0057,2026-03-13T08:52:07,blended,6.3576
20260313-0058,2026-03-13T08:52:25,espresso,1.9777
20260313-0059,2026-03-13T08:55:30,blended,3.4149
20260313-0060,2026-03-13T08:55:38,drip,2.6857
20260313-0061,2026-03-13T08:56:11,espresso,4.8767
20260313-0062,2026-03-13T08:56:13,espresso,3.9509
20260313-0063,2026-03-13T08:58:45,drip,1.8593
20260313-0064,2026-03-13T09:04:30,drip,2.5208
20260313-0065,2026-03-13T09:07:18,blended,3.8957
20260313-0066,2026-03-13T09:09:28,espresso,1.4425
20260313-0067,2026-03-13T09:11:30,espresso,4.8108
20260313-0068,2026-03-13T09:22:44,espresso,2.7525
20260313-0069,2026-03-13T09:23:04,drip,3.8598
20260313-0070,2026-03-13T09:23:32,blended,3.0970
20260313-0071,2026-03-13T09:24:33,drip,2.7250
20260313-0072,2026-03-13T09:24:35,drip,2.0483
20260313-0073,2026-03-13T09:42:21,espresso,4.4659
20260313-0074,2026-03-13T09:44:57,drip,1.5752
20260313-0075,2026-03-13T09:52:18,blended,8.0362
20260313-0076,2026-03-13T09:53:59,espresso,5.9577
20260313-0077,2026-03-13T10:04:37,drip,1.7287
20260313-0078,2026-03-13T10:06:29,espresso,2.8721
20260313-0079,2026-03-13T10:07:54,blended,4.6281
20260313-0080,2026-03-13T10:17:43,blended,3.3403
20260313-0081,2026-03-13T10:20:45,espresso,2.4734
20260313-0082,2026-03-13T10:25:17,drip,2.6326
20260313-0083,2026-03-13T10:28:57,espresso,1.4458
20260313-0084,2026-03-13T10:34:50,espresso,2.3810
20260313-0085,2026-03-13T10:40:43,espresso,5.4701
20260313-0086,2026-03-13T10:50:45,blended,6.5020
20260313-0087,2026-03-13T10:57:03,espresso,3.0555
20260313-0088,2026-03-13T11:12:49,espresso,1.7882
20260313-0089,2026-03-13T11:18:15,drip,2.8463
20260313-0090,2026-03-13T11:19:53,espresso,2.6702
20260313-0091,2026-03-13T11:30:51,blended,5.4820
20260313-0092,2026-03-13T11:31:16,blended,5.0086
20260313-0093,2026-03-13T11:31:50,espresso,4.1971
20260313-0094,2026-03-13T11:33:04,drip,2.3418
20260313-0095,2026-03-13T11:34:16,blended,5.3231
20260313-0096,2026-03-13T11:41:58,espresso,2.5115
20260313-0097,2026-03-13T11:46:52,blended,4.6006
20260313-0098,2026-03-13T11:53:58,espresso,4.0397
20260313-0099,2026-03-13T11:54:52,espresso,3.8017
20260313-0100,2026-03-13T11:55:18,drip,1.8134
20260313-0101,2026-03-13T11:59:18,blended,2.0621
20260313-0102,2026-03-13T11:59:54,drip,1.4832
20260313-0103,2026-03-13T12:00:33,drip,1.1622
20260313-0104,2026-03-13T12:01:01,espresso,3.8211
20260313-0105,2026-03-13T12:04:11,drip,1.6266
20260313-0106,2026-03-13T12:08:12,blended,3.0189
20260313-0107,2026-03-13T12:10:41,drip,1.6680
20260313-0108,2026-03-13T12:10:48,blended,3.7686
20260313-0109,2026-03-13T12:12:55,blended,4.0916
20260313-0110,2026-03-13T12:15:02,drip,2.1063
20260313-0111,2026-03-13T12:17:15,drip,1.9781
20260313-0112,2026-03-13T12:17:24,drip,2.1603
20260313-0113,2026-03-13T12:19:06,blended,5.0145
20260313-0114,2026-03-13T12:22:18,espresso,1.5162
20260313-0115,2026-03-13T12:23:09,drip,3.3517
20260313-0116,2026-03-13T12:33:40,drip,2.1254
20260313-0117,2026-03-13T12:38:18,espresso,7.6193
20260313-0118,2026-03-13T12:44:35,blended,7.5405
20260313-0119,2026-03-13T12:53:45,espresso,2.4389
20260313-0120,2026-03-13T12:54:34,drip,4.7167
20260313-0121,2026-03-13T12:55:54,espresso,2.4845
20260313-0122,2026-03-13T12:55:59,espresso,2.2450
20260313-0123,2026-03-13T13:00:33,drip,1.5717
20260313-0124,2026-03-13T13:06:01,espresso,2.4459
20260313-0125,2026-03-13T13:27:00,espresso,2.3895
20260313-0126,2026-03-13T13:27:34,drip,1.6732
20260313-0127,2026-03-13T13:29:18,blended,4.4388
20260313-0128,2026-03-13T13:29:35,espresso,2.3857
20260313-0129,2026-03-13T13:32:01,espresso,3.2865
20260313-0130,2026-03-13T13:35:45,espresso,2.7894
20260313-0131,2026-03-13T13:40:31,blended,2.6943
20260313-0132,2026-03-13T13:41:00,espresso,3.1779
20260313-0133,2026-03-13T13:56:09,drip,1.0830
20260313-0134,2026-03-13T14:05:26,espresso,2.3394
20260313-0135,2026-03-13T14:07:02,drip,1.5659
20260313-0136,2026-03-13T14:12:39,espresso,3.8082
20260313-0137,2026-03-13T14:17:02,espresso,4.9304
20260313-0138,2026-03-13T14:20:53,blended,3.1078
20260313-0139,2026-03-13T14:25:12,espresso,1.5734
20260313-0140,2026-03-13T14:26:53,espresso,2.8002
20260313-0141,2026-03-13T14:29:23,drip,1.7552
20260313-0142,2026-03-13T14:31:29,drip,2.3868
20260313-0143,2026-03-13T14:45:12,espresso,6.5261
20260313-0144,2026-03-13T14:50:58,espresso,3.2181
20260313-0145,2026-03-13T14:52:25,drip,3.5177
20260313-0146,2026-03-13T15:07:00,blended,3.7162
20260313-0147,2026-03-13T15:07:33,espresso,4.1911
20260313-0148,2026-03-13T15:08:40,espresso,2.7602
20260313-0149,2026-03-13T15:13:05,espresso,4.9564
20260313-0150,2026-03-13T15:24:31,espresso,2.1669
20260313-0151,2026-03-13T15:31:09,drip,2.2131
20260313-0152,2026-03-13T15:33:24,espresso,4.2446
20260313-0153,2026-03-13T15:48:40,espresso,2.4851
20260313-0154,2026-03-13T15:56:47,drip,2.2751
20260313-0155,2026-03-13T16:00:25,drip,1.3460
20260313-0156,2026-03-13T16:05:29,espresso,5.5757
20260313-0157,2026-03-13T16:05:58,drip,1.9716
20260313-0158,2026-03-13T16:06:29,espresso,2.9734
20260313-0159,2026-03-13T16:15:22,drip,2.5124
20260313-0160,2026-03-13T16:18:34,drip,2.2560
20260313-0161,2026-03-13T16:23:01,espresso,2.9029
20260313-0162,2026-03-13T16:25:08,espresso,4.8148
20260313-0163,2026-03-13T16:41:19,espresso,2.0644
20260313-0164,2026-03-13T16:45:48,drip,2.3117
20260313-0165,2026-03-13T16:46:14,espresso,1.8056
20260313-0166,2026-03-13T16:51:43,blended,3.1980
20260313-0167,2026-03-13T16:52:19,drip,2.3167
20260313-0168,2026-03-13T16:56:49,drip,1.5190
20260316-0000,2026-03-16T07:01:59,espresso,2.6526
20260316-0001,2026-03-16T07:02:05,espresso,3.5195
20260316-0002,2026-03-16T07:04:41,espresso,3.2916
20260316-0003,2026-03-16T07:05:06,espresso,5.0708
20260316-0004,2026-03-16T07:10:08,drip,2.2081
20260316-0005,2026-03-16T07:12:50,espresso,3.8183
20260316-0006,2026-03-16T07:13:04,espresso,4.4198
20260316-0007,2026-03-16T07:16:53,blended,4.8079
20260316-0008,2026-03-16T07:19:25,drip,1.3565
20260316-0009,2026-03-16T07:24:20,drip,4.0521
20260316-0010,2026-03-16T07:25:59,espresso,2.1685
20260316-0011,2026-03-16T07:29:04,espresso,2.6736
20260316-0012,2026-03-16T07:31:41,drip,1.6108
20260316-0013,2026-03-16T07:33:06,drip,1.0882
20260316-0014,2026-03-16T07:38:35,espresso,5.0016
20260316-0015,2026-03-16T07:41:26,espresso,1.5289
20260316-0016,2026-03-16T07:43:05,blended,3.1196
20260316-0017,2026-03-16T07:43:45,espresso,2.1322
20260316-0018,2026-03-16T07:46:45,blended,5.3227
20260316-0019,2026-03-16T07:48:53,blended,5.6573
20260316-0020,2026-03-16T07:53:08,drip,1.4337
20260316-0021,2026-03-16T07:53:21,espresso,2.6599
20260316-0022,2026-03-16T07:54:02,blended,5.2222
20260316-0023,2026-03-16T07:57:18,blended,4.3827
20260316-0024,2026-03-16T07:58:04,espresso,2.9625
20260316-0025,2026-03-16T07:58:06,drip,1.3445
20260316-0026,2026-03-16T08:00:05,espresso,3.8342
20260316-0027,2026-03-16T08:00:32,blended,6.3697
20260316-0028,2026-03-16T08:01:05,blended,7.3354
20260316-0029,2026-03-16T08:01:53,espresso,4.9615
20260316-0030,2026-03-16T08:06:31,espresso,2.4410
20260316-0031,2026-03-16T08:07:14,drip,1.7918
20260316-0032,2026-03-16T08:12:51,blended,4.0384
20260316-0033,2026-03-16T08:13:27,drip,2.6271
20260316-0034,2026-03-16T08:13:34,drip,2.9520
20260316-0035,2026-03-16T08:13:38,espresso,2.3361
20260316-0036,2026-03-16T08:15:59,blended,6.3652
20260316-0037,2026-03-16T08:16:08,drip,1.6884
20260316-0038,2026-03-16T08:18:05,drip,2.0398
20260316-0039,2026-03-16T08:22:13,drip,3.1739
20260316-0040,2026-03-16T08:22:25,drip,1.4281
20260316-0041,2026-03-16T08:22:51,espresso,4.4926
20260316-0042,2026-03-16T08:22:56,drip,1.7350
20260316-0043,2026-03-16T08:25:24,espresso,3.7380
20260316-0044,2026-03-16T08:26:29,espresso,2.9335
20260316-0045,2026-03-16T08:32:24,espresso,1.9640
20260316-0046,2026-03-16T08:32:36,blended,4.8845
20260316-0047,2026-03-16T08:34:28,espresso,2.5531
20260316-0048,2026-03-16T08:34:31,blended,2.8538
20260316-0049,2026-03-16T08:34:39,blended,2.5575
20260316-0050,2026-03-16T08:36:04,espresso,3.8953
20260316-0051,2026-03-16T08:37:26,drip,1.0204
20260316-0052,2026-03-16T08:38:43,espresso,3.5728
20260316-0053,2026-03-16T08:39:00,espresso,2.4066
20260316-0054,2026-03-16T08:40:02,espresso,3.8668
20260316-0055,2026-03-16T08:43:11,drip,1.2782
20260316-0056,2026-03-16T08:43:13,espresso,2.2973
20260316-0057,2026-03-16T08:44:52,espresso,3.2836
20260316-0058,2026-03-16T08:47:10,drip,2.0341
20260316-0059,2026-03-16T08:48:53,espresso,2.2065
20260316-0060,2026-03-16T08:49:22,drip,2.3040
20260316-0061,2026-03-16T08:53:24,espresso,2.7936
20260316-0062,2026-03-16T08:58:12,espresso,3.4304
20260316-0063,2026-03-16T08:59:29,blended,5.5340
20260316-0064,2026-03-16T09:01:24,drip,1.9602
20260316-0065,2026-03-16T09:08:14,drip,2.1801
20260316-0066,2026-03-16T09:08:43,drip,1.9742
20260316-0067,2026-03-16T09:12:14,espresso,3.8468
20260316-0068,2026-03-16T09:12:19,espresso,1.3613
20260316-0069,2026-03-16T09:18:19,drip,1.9509
20260316-0070,2026-03-16T09:23:53,espresso,4.7034
20260316-0071,2026-03-16T09:27:09,drip,2.0998
20260316-0072,2026-03-16T09:35:38,espresso,2.4465
20260316-0073,2026-03-16T09:36:33,espresso,3.5014
20260316-0074,2026-03-16T09:45:53,espresso,3.9046
20260316-0075,2026-03-16T09:47:21,blended,4.9862
20260316-0076,2026-03-16T09:48:42,blended,8.7423
20260316-0077,2026-03-16T09:50:49,blended,3.4904
20260316-0078,2026-03-16T09:52:37,espresso,3.0680
20260316-0079,2026-03-16T10:15:54,drip,2.8018
20260316-0080,2026-03-16T10:17:01,blended,5.0838
20260316-0081,2026-03-16T10:21:23,espresso,3.0817
20260316-0082,2026-03-16T10:44:04,espresso,6.4511
20260316-0083,2026-03-16T10:48:52,blended,5.1911
20260316-0084,2026-03-16T10:50:37,espresso,3.2789
20260316-0085,2026-03-16T10:51:06,espresso,3.1005
20260316-0086,2026-03-16T11:00:47,blended,3.2944
20260316-0087,2026-03-16T11:02:00,blended,3.9744
20260316-0088,2026-03-16T11:04:22,drip,2.5613
20260316-0089,2026-03-16T11:08:36,espresso,3.7586
20260316-0090,2026-03-16T11:12:33,blended,5.4524
20260316-0091,2026-03-16T11:21:56,espresso,2.6153
20260316-0092,2026-03-16T11:24:31,drip,2.3244
20260316-0093,2026-03-16T11:26:53,espresso,3.0463
20260316-0094,2026-03-16T11:27:59,espresso,2.2484
20260316-0095,2026-03-16T11:28:01,blended,6.2885
20260316-0096,2026-03-16T11:28:05,espresso,3.7743
20260316-0097,2026-03-16T11:28:24,espresso,4.0385
20260316-0098,2026-03-16T11:32:04,espresso,1.8718
20260316-0099,2026-03-16T11:33:11,espresso,2.3981
20260316-0100,2026-03-16T11:33:42,drip,1.4826
20260316-0101,2026-03-16T11:34:22,espresso,2.5296
20260316-0102,2026-03-16T11:49:10,espresso,4.8490
20260316-0103,2026-03-16T11:49:47,espresso,2.3775
20260316-0104,2026-03-16T11:53:32,espresso,3.6760
20260316-0105,2026-03-16T11:53:34,drip,2.1507
20260316-0106,2026-03-16T12:00:23,drip,1.5943
20260316-0107,2026-03-16T12:01:57,espresso,5.0303
20260316-0108,2026-03-16T12:05:03,espresso,3.1485
20260316-0109,2026-03-16T12:11:58,blended,5.8341
20260316-0110,2026-03-16T12:17:23,drip,1.8201
20260316-0111,2026-03-16T12:17:33,drip,1.6502
20260316-0112,2026-03-16T12:20:41,espresso,10.7062
20260316-0113,2026-03-16T12:24:02,espresso,1.8185
20260316-0114,2026-03-16T12:34:33,blended,4.5844
20260316-0115,2026-03-16T12:34:39,espresso,5.2389
20260316-0116,2026-03-16T12:34:41,drip,2.3054
20260316-0117,2026-03-16T12:35:23,blended,5.1012
20260316-0118,2026-03-16T12:40:55,blended,5.9234
20260316-0119,2026-03-16T12:44:41,espresso,3.8105
20260316-0120,2026-03-16T12:55:16,espresso,2.3405
20260316-0121,2026-03-16T12:56:22,drip,1.8108
20260316-0122,2026-03-16T12:57:50,espresso,3.8526
20260316-0123,2026-03-16T12:58:20,blended,6.2789
20260316-0124,2026-03-16T13:06:40,espresso,3.2788
20260316-0125,2026-03-16T13:16:08,espresso,4.2182
20260316-0126,2026-03-16T13:24:30,espresso,2.5612
20260316-0127,2026-03-16T13:31:05,espresso,6.1855
20260316-0128,2026-03-16T13:36:04,espresso,3.9161
20260316-0129,2026-03-16T13:37:41,espresso,3.6665
20260316-0130,2026-03-16T14:09:12,drip,2.2785
20260316-0131,2026-03-16T14:10:58,espresso,7.7278
20260316-0132,2026-03-16T14:25:42,espresso,2.3374
20260316-0133,2026-03-16T14:32:55,drip,1.4448
20260316-0134,2026-03-16T14:34:11,espresso,2.9665
20260316-0135,2026-03-16T14:54:20,espresso,2.1236
20260316-0136,2026-03-16T15:14:07,espresso,1.6401
20260316-0137,2026-03-16T15:14:40,drip,2.4683
20260316-0138,2026-03-16T15:16:31,drip,2.2826
20260316-0139,2026-03-16T15:28:48,blended,6.1172
20260316-0140,2026-03-16T15:40:35,blended,2.6803
20260316-0141,2026-03-16T15:44:26,espresso,4.7616
20260316-0142,2026-03-16T15:46:01,espresso,3.1514
20260316-0143,2026-03-16T15:46:28,espresso,3.9171
20260316-0144,2026-03-16T15:51:51,espresso,4.7975
20260316-0145,2026-03-16T15:53:23,espresso,4.4492
20260316-0146,2026-03-16T15:54:51,drip,2.6179
20260316-0147,2026-03-16T15:58:37,blended,5.1239
20260316-0148,2026-03-16T15:58:54,drip,2.6769
20260316-0149,2026-03-16T16:01:22,espresso,2.3884
20260316-0150,2026-03-16T16:10:16,espresso,1.9995
20260316-0151,2026-03-16T16:11:53,drip,1.2564
20260316-0152,2026-03-16T16:17:09,espresso,4.8749
20260316-0153,2026-03-16T16:19:53,espresso,1.8339
20260316-0154,2026-03-16T16:23:54,espresso,7.9899
20260316-0155,2026-03-16T16:26:56,blended,5.1608
20260316-0156,2026-03-16T16:34:00,espresso,1.9683
20260316-0157,2026-03-16T16:34:22,espresso,4.6408
20260316-0158,2026-03-16T16:40:26,espresso,1.9885
20260316-0159,2026-03-16T16:46:03,espresso,1.7855
20260316-0160,2026-03-16T16:49:53,espresso,2.0135
20260316-0161,2026-03-16T16:51:12,drip,1.2544
20260316-0162,2026-03-16T16:52:06,espresso,2.5917
20260317-0000,2026-03-17T07:03:38,blended,2.4005
20260317-0001,2026-03-17T07:03:57,espresso,2.6153
20260317-0002,2026-03-17T07:04:03,espresso,4.7589
20260317-0003,2026-03-17T07:04:30,blended,3.5011
20260317-0004,2026-03-17T07:07:39,espresso,3.1603
20260317-0005,2026-03-17T07:08:12,espresso,2.1634
20260317-0006,2026-03-17T07:10:19,drip,2.5608
20260317-0007,2026-03-17T07:10:49,blended,4.5036
20260317-0008,2026-03-17T07:10:54,blended,4.0709
20260317-0009,2026-03-17T07:12:15,espresso,2.6848
20260317-0010,2026-03-17T07:18:12,drip,2.4967
20260317-0011,2026-03-17T07:21:10,blended,2.5934
20260317-0012,2026-03-17T07:23:25,drip,3.3254
20260317-0013,2026-03-17T07:23:35,espresso,2.3184
20260317-0014,2026-03-17T07:24:20,espresso,3.2869
20260317-0015,2026-03-17T07:27:01,blended,3.9844
20260317-0016,2026-03-17T07:28:54,espresso,4.2846
20260317-0017,2026-03-17T07:28:59,drip,1.7669
20260317-0018,2026-03-17T07:29:20,drip,2.9455
